time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.14051340299192816,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59418 MiB, 5533 MiB, 28 %, 20 %
1.2189976000227034,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59418 MiB, 5533 MiB, 28 %, 20 %
2.219067245023325,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59418 MiB, 5533 MiB, 93 %, 67 %
3.219133135979064,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 79 %, 75 %
4.219201556057669,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 81 %, 81 %
6.110016533988528,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 86 %, 85 %
7.110076962038875,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 85 %, 80 %
8.110145736020058,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 86 %, 83 %
9.110204437049106,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 87 %, 86 %
10.110292744007893,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 85 %, 80 %
11.110347438021563,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 85 %, 83 %
12.110421021003276,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 86 %, 85 %
13.110490952036344,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 82 %, 77 %
14.110548331052996,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 85 %, 82 %
15.110609019990079,GPU-53877a81-e97d-5b85-e8f7-49e0166eb500, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 86 %, 85 %
