time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.14464281732216477,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 58906 MiB, 6045 MiB, 0 %, 0 %
1.1875807442702353,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 58908 MiB, 6043 MiB, 41 %, 42 %
2.1876494623720646,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 58908 MiB, 6043 MiB, 98 %, 100 %
3.187710299156606,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 58908 MiB, 6043 MiB, 98 %, 100 %
4.187778101302683,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 58908 MiB, 6043 MiB, 98 %, 100 %
5.187841860111803,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 58908 MiB, 6043 MiB, 98 %, 100 %
6.187911301385611,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59080 MiB, 5871 MiB, 82 %, 79 %
7.1879823240451515,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59080 MiB, 5871 MiB, 86 %, 90 %
8.188048478215933,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59080 MiB, 5871 MiB, 97 %, 100 %
9.188111988361925,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59080 MiB, 5871 MiB, 97 %, 100 %
10.188174479175359,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59080 MiB, 5871 MiB, 97 %, 100 %
11.18824082100764,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59080 MiB, 5871 MiB, 97 %, 100 %
12.188304317183793,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
13.188366161193699,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
14.188432598020881,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
15.188497765455395,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
16.188560540322214,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
17.188626492395997,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
18.18869113503024,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
19.18875192012638,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
20.188812575303018,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
21.18887183535844,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
22.188930882140994,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
23.188990713097155,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
24.189054216258228,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
25.189114646054804,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
26.189175345003605,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
27.18924231128767,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
28.189308498054743,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
29.189368072431535,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
30.189433633349836,GPU-42dbecb7-a9bb-84da-a177-e79302919135, Not Active, Not Active, 65247 MiB, 294 MiB, 59186 MiB, 5765 MiB, 97 %, 100 %
