time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.15005986485630274,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59472 MiB, 5479 MiB, 11 %, 10 %
1.482656636275351,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59472 MiB, 5479 MiB, 11 %, 10 %
2.48277292214334,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59472 MiB, 5479 MiB, 95 %, 94 %
3.4829093869775534,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59472 MiB, 5479 MiB, 95 %, 94 %
4.482982449233532,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59498 MiB, 5453 MiB, 43 %, 36 %
5.483060281723738,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 81 %, 85 %
6.933840291574597,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 87 %, 94 %
7.933920307084918,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 88 %, 95 %
8.933995184488595,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 97 %
9.93407169636339,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 97 %
10.934150458313525,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 98 %
11.934217507950962,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 92 %
12.934315661899745,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 90 %, 91 %
13.934408756904304,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 88 %, 87 %
14.934476391412318,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 87 %, 94 %
15.934554297477007,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 88 %, 95 %
16.934670105576515,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 87 %, 95 %
17.934808569960296,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 97 %
18.93487866409123,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 98 %
19.935089792124927,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 91 %
20.935204228386283,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 87 %, 88 %
21.935303390957415,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 87 %, 87 %
22.93542204145342,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 87 %, 94 %
23.935550747439265,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 87 %, 94 %
24.935667942278087,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 91 %, 99 %
25.935772698372602,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 97 %
26.935884806327522,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 90 %, 93 %
27.936009145341814,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 90 %, 92 %
28.936134096235037,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 90 %, 91 %
29.936211966909468,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 89 %
30.93632861226797,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 96 %
31.936386298388243,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 96 %
32.93644888140261,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 91 %, 99 %
33.936565733514726,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 91 %, 99 %
34.93664957024157,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 90 %, 93 %
35.936729276552796,GPU-050aa4d3-11dd-4771-d958-8d9a0de6b8ed, Not Active, Not Active, 65247 MiB, 294 MiB, 59574 MiB, 5377 MiB, 89 %, 91 %
