time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.16139718983322382,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 58956 MiB, 5995 MiB, 25 %, 25 %
1.4458845416083932,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 58956 MiB, 5995 MiB, 25 %, 25 %
2.4459860138595104,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 58956 MiB, 5995 MiB, 95 %, 93 %
3.4460607478395104,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 58956 MiB, 5995 MiB, 95 %, 94 %
4.446132137905806,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59236 MiB, 5715 MiB, 10 %, 9 %
5.446218383032829,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59236 MiB, 5715 MiB, 89 %, 89 %
6.446283383760601,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59236 MiB, 5715 MiB, 93 %, 93 %
7.446356175001711,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59236 MiB, 5715 MiB, 94 %, 94 %
8.44642042601481,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 92 %, 92 %
9.446482479572296,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 93 %, 93 %
10.446557870600373,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 92 %, 93 %
11.44662475772202,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 92 %, 90 %
12.446691920980811,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 91 %, 91 %
13.44675877969712,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 93 %, 93 %
14.446828856598586,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 95 %, 95 %
15.446892238687724,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 93 %, 92 %
16.446961604990065,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 93 %, 92 %
17.447033759672195,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 92 %, 93 %
18.44710971880704,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 92 %, 91 %
19.447183752898127,GPU-4df10935-4318-4d7e-51c5-229294ecf6ee, Not Active, Not Active, 65247 MiB, 294 MiB, 59436 MiB, 5515 MiB, 92 %, 92 %
