time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.14340846799314022,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 59938 MiB, 5013 MiB, 0 %, 0 %
1.2229370828717947,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 59938 MiB, 5013 MiB, 72 %, 73 %
2.2230117600411177,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 59938 MiB, 5013 MiB, 98 %, 100 %
3.223077280446887,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 59938 MiB, 5013 MiB, 97 %, 100 %
4.223145397379994,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 59938 MiB, 5013 MiB, 98 %, 100 %
5.223211394622922,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 59938 MiB, 5013 MiB, 98 %, 100 %
6.223280504345894,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 59970 MiB, 4981 MiB, 15 %, 14 %
7.223356168717146,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 59970 MiB, 4981 MiB, 87 %, 83 %
8.223418472334743,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 59970 MiB, 4981 MiB, 94 %, 90 %
9.22349201515317,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60002 MiB, 4949 MiB, 95 %, 94 %
10.223563032224774,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
11.223634772002697,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 92 %, 100 %
12.223705472424626,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
13.223775327205658,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
14.22384618781507,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 100 %
15.223911970853806,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 100 %
16.223979568108916,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
17.224048264324665,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 96 %
18.224120745435357,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 94 %
19.224193915724754,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 92 %
20.22425926104188,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 93 %
21.22432615235448,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 93 %
22.22439488954842,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
23.22446564398706,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 92 %, 100 %
24.22453681193292,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
25.224632378667593,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
26.224695909768343,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
27.224763367325068,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 100 %
28.22483514994383,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
29.22490406036377,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 100 %
30.224952682852745,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 96 %
31.225020717829466,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 94 %
32.225076626986265,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 92 %
33.22512133233249,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 94 %
34.22517020441592,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 18 %, 17 %
35.225240310654044,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
36.2253116350621,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
37.225386487320065,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
38.22545247897506,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
39.22554590366781,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 100 %
40.22560393996537,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 100 %
41.22566563077271,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
42.22573293186724,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 95 %
43.22580408491194,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 93 %
44.22586731240153,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 92 %, 90 %
45.22588686645031,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 93 %
46.225956577807665,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 92 %, 100 %
47.22602665796876,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
48.22609828040004,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
49.22617029771209,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
50.22623675875366,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
51.22630140557885,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
52.22636819817126,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 100 %
53.22643539309502,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
54.2264993134886,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 96 %, 96 %
55.22656987980008,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 94 %
56.2266355343163,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 92 %
57.226708022877574,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 22 %, 21 %
58.22677951864898,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 95 %
59.22685100696981,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
60.22691517136991,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
61.226986326277256,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
62.227057445794344,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
63.22712652012706,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
64.22724229097366,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 100 %
65.22731161490083,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 100 %
66.22738182730973,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 96 %, 96 %
67.22745149768889,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 94 %
68.22752059809864,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 92 %
69.22759162075818,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 94 %
70.22766045480967,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
71.22773020714521,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 92 %, 100 %
72.22780009917915,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 93 %, 100 %
73.22786985523999,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
74.22793998755515,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
75.22800970263779,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 100 %
76.22808055393398,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 100 %
77.22815621644258,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 16 %, 17 %
78.22822527214885,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 98 %
79.2282945420593,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 94 %, 94 %
80.22836546227336,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 93 %
81.2284369431436,GPU-4a86de8d-1f07-7b7a-7c67-a200882e1c27, Not Active, Not Active, 65247 MiB, 294 MiB, 60020 MiB, 4931 MiB, 95 %, 93 %
