time,gpu,pwr,gtemp,mtemp,sm,mem,enc,dec,jpg,ofa,mclk,pclk,pviol,tviol,rxpci,txpci
s,Idx,W,C,C,%,%,%,%,%,%,MHz,MHz,%,bool,MB/s,MB/s
64.22726641409099,0,113,40,56,0,0,0,0,0,0,1593,1980,0,0,0,1
65.22732928209007,0,113,40,56,0,0,0,0,0,0,1593,1980,0,0,0,0
66.22738876007497,0,113,40,56,0,0,0,0,0,0,1593,1980,0,0,0,0
67.22744431905448,0,113,40,56,0,0,0,0,0,0,1593,1980,0,0,0,0
68.22751121036708,0,113,40,56,0,0,0,0,0,0,1593,1980,0,0,0,0
69.2275826651603,0,113,40,56,0,0,0,0,0,0,1593,1980,0,0,0,0
70.22763913683593,0,113,40,56,0,0,0,0,0,0,1593,1980,0,0,0,0
71.22769453935325,0,113,40,56,0,0,0,0,0,0,1593,1980,0,0,0,0
72.22775919921696,0,113,40,56,0,0,0,0,0,0,1593,1980,0,0,0,0
73.22782732732594,0,113,40,56,0,0,0,0,0,0,1593,1980,0,0,0,0
