time,gpu,pwr,gtemp,mtemp,sm,mem,enc,dec,jpg,ofa,mclk,pclk,pviol,tviol,rxpci,txpci
s,Idx,W,C,C,%,%,%,%,%,%,MHz,MHz,%,bool,MB/s,MB/s
0.13496475899592042,0,119,42,59,5,3,0,0,0,0,1593,1980,0,0,32,10
1.3653544390108436,0,131,43,61,5,3,0,0,0,0,1593,1980,0,0,31,10
2.3654397500213236,0,249,45,62,87,57,0,0,0,0,1593,1980,0,0,33,10
3.3655113979475573,0,233,45,62,76,52,0,0,0,0,1593,1980,0,0,26,10
4.440295898006298,0,248,45,63,75,51,0,0,0,0,1593,1980,0,0,31,9
6.111670912010595,0,248,45,63,82,56,0,0,0,0,1593,1980,0,0,31,9
7.111727559007704,0,264,46,63,84,57,0,0,0,0,1593,1980,0,0,31,9
8.111777403973974,0,263,46,63,85,58,0,0,0,0,1593,1980,0,0,30,11
9.11182800703682,0,261,46,64,85,58,0,0,0,0,1593,1980,0,0,30,10
10.11190619203262,0,262,46,63,81,56,0,0,0,0,1593,1980,0,0,31,10
11.111958315013908,0,259,46,63,85,58,0,0,0,0,1593,1980,0,0,29,9
12.112009263946675,0,260,46,63,84,57,0,0,0,0,1593,1980,0,0,35,9
13.112059899023734,0,263,46,63,85,59,0,0,0,0,1593,1980,0,0,31,10
14.112121565965936,0,260,46,63,85,58,0,0,0,0,1593,1980,0,0,44,10
15.112171821994707,0,261,46,63,84,57,0,0,0,0,1593,1980,0,0,35,10
16.112222303985618,0,259,46,64,85,58,0,0,0,0,1593,1980,0,0,30,14
17.112286724033765,0,261,46,64,85,58,0,0,0,0,1593,1980,0,0,31,9
18.112341325031593,0,262,46,63,81,55,0,0,0,0,1593,1980,0,0,30,10
19.112401403021067,0,259,46,65,85,58,0,0,0,0,1593,1980,0,0,30,10
20.112460730946623,0,264,46,63,84,57,0,0,0,0,1593,1980,0,0,30,9
21.112510420032777,0,264,47,65,85,59,0,0,0,0,1593,1980,0,0,31,10
22.112567087984644,0,265,46,64,85,58,0,0,0,0,1593,1980,0,0,31,10
23.11262670601718,0,263,46,65,84,57,0,0,0,0,1593,1980,0,0,31,10
24.11267762898933,0,261,46,62,85,59,0,0,0,0,1593,1980,0,0,31,10
25.11272709595505,0,260,46,64,84,58,0,0,0,0,1593,1980,0,0,31,11
26.112784747965634,0,253,44,62,65,44,0,0,0,0,1593,1980,0,0,0,0
