time,gpu,pwr,gtemp,mtemp,sm,mem,enc,dec,jpg,ofa,mclk,pclk,pviol,tviol,rxpci,txpci
s,Idx,W,C,C,%,%,%,%,%,%,MHz,MHz,%,bool,MB/s,MB/s
0.1317115039564669,0,113,42,61,0,0,0,0,0,0,1593,1980,0,0,30,11
1.4277808349579573,0,150,43,62,93,91,0,0,0,0,1593,1980,0,0,30,11
2.4278637818060815,0,296,45,63,95,94,0,0,0,0,1593,1980,0,0,28,12
3.427937860134989,0,297,45,65,94,93,0,0,0,0,1593,1980,0,0,28,12
4.428013361990452,0,194,43,63,26,25,0,0,0,0,1593,1980,0,0,23,4
5.428086644038558,0,277,45,65,83,82,0,0,0,0,1593,1980,0,0,29,10
6.428151601925492,0,283,45,65,93,92,0,0,0,0,1593,1980,0,0,30,10
7.42821666970849,0,311,46,65,94,93,0,0,0,0,1593,1980,0,0,30,11
8.42825749097392,0,299,46,68,96,94,0,0,0,0,1593,1980,0,0,28,12
9.428321023937315,0,301,46,65,96,95,0,0,0,0,1593,1980,0,0,28,11
10.428370921872556,0,297,46,66,94,93,0,0,0,0,1593,1980,0,0,28,11
11.428425604943186,0,295,46,65,94,93,0,0,0,0,1593,1980,0,0,28,12
12.428467919118702,0,296,46,66,96,94,0,0,0,0,1593,1980,0,0,28,12
13.42853662185371,0,300,46,66,96,95,0,0,0,0,1593,1980,0,0,29,11
14.428604465909302,0,297,46,66,94,93,0,0,0,0,1593,1980,0,0,26,11
15.428675486706197,0,296,46,65,94,93,0,0,0,0,1593,1980,0,0,28,13
16.42875853413716,0,298,46,65,94,93,0,0,0,0,1593,1980,0,0,27,13
17.428819350898266,0,297,46,67,95,94,0,0,0,0,1593,1980,0,0,31,11
18.428880413994193,0,299,46,66,96,94,0,0,0,0,1593,1980,0,0,30,11
19.428940881974995,0,298,46,67,96,94,0,0,0,0,1593,1980,0,0,29,11
20.42900087311864,0,297,46,66,95,94,0,0,0,0,1593,1980,0,0,28,12
