time,gpu,pwr,gtemp,mtemp,sm,mem,enc,dec,jpg,ofa,mclk,pclk,pviol,tviol,rxpci,txpci
s,Idx,W,C,C,%,%,%,%,%,%,MHz,MHz,%,bool,MB/s,MB/s
0.15703685604967177,0,111,40,55,0,0,0,0,0,0,1593,1980,0,0,0,0
1.2440543449483812,0,111,40,55,0,0,0,0,0,0,1593,1980,0,0,0,0
2.2441254190634936,0,111,40,55,0,0,0,0,0,0,1593,1980,0,0,1,1
3.244191739941016,0,111,40,55,0,0,0,0,0,0,1593,1980,0,0,0,0
4.2442526230588555,0,234,45,61,93,68,0,0,0,0,1593,1980,0,0,29,11
5.244329380104318,0,185,43,61,0,0,0,0,0,0,1593,1980,0,0,29,10
6.24439590703696,0,251,45,61,83,61,0,0,0,0,1593,1980,0,0,30,10
7.575123093090951,0,253,45,62,93,68,0,0,0,0,1593,1980,0,0,31,10
8.575191776035354,0,267,46,62,93,66,0,0,0,0,1593,1980,0,0,30,10
9.575239381054416,0,262,46,62,93,67,0,0,0,0,1593,1980,0,0,31,10
10.575306094950065,0,263,46,64,93,68,0,0,0,0,1593,1980,0,0,30,11
11.575355064123869,0,260,46,62,93,69,0,0,0,0,1593,1980,0,0,32,10
12.575402822112665,0,262,46,62,93,67,0,0,0,0,1593,1980,0,0,29,16
13.57546444493346,0,262,46,63,93,68,0,0,0,0,1593,1980,0,0,29,11
14.57552202604711,0,261,46,63,93,68,0,0,0,0,1593,1980,0,0,29,10
15.575597616145387,0,261,46,63,93,67,0,0,0,0,1593,1980,0,0,29,11
16.57566695101559,0,263,46,64,93,68,0,0,0,0,1593,1980,0,0,29,11
17.575716987950727,0,262,46,64,92,67,0,0,0,0,1593,1980,0,0,31,10
18.575766138965264,0,263,46,63,93,68,0,0,0,0,1593,1980,0,0,30,12
19.575813519069925,0,260,46,64,93,67,0,0,0,0,1593,1980,0,0,29,10
20.575878876028582,0,261,46,64,93,68,0,0,0,0,1593,1980,0,0,29,12
21.57593342405744,0,264,46,63,93,68,0,0,0,0,1593,1980,0,0,30,10
22.5759829711169,0,261,46,62,93,67,0,0,0,0,1593,1980,0,0,29,11
23.576043531065807,0,260,46,62,93,68,0,0,0,0,1593,1980,0,0,29,10
24.576107517117634,0,261,46,63,93,68,0,0,0,0,1593,1980,0,0,29,11
25.57617698307149,0,262,46,63,93,68,0,0,0,0,1593,1980,0,0,29,10
26.57622674200684,0,261,46,63,93,67,0,0,0,0,1593,1980,0,0,29,12
27.57627737009898,0,261,46,65,93,68,0,0,0,0,1593,1980,0,0,29,10
28.57632757909596,0,265,46,63,93,68,0,0,0,0,1593,1980,0,0,30,11
29.576379630016163,0,267,46,63,93,67,0,0,0,0,1593,1980,0,0,31,11
30.576459665084258,0,265,46,63,93,68,0,0,0,0,1593,1980,0,0,29,10
31.57650742609985,0,265,46,62,93,68,0,0,0,0,1593,1980,0,0,29,10
32.57657684595324,0,268,46,64,93,68,0,0,0,0,1593,1980,0,0,31,10
33.57666322402656,0,262,46,64,93,67,0,0,0,0,1593,1980,0,0,29,12
34.57671770500019,0,265,46,63,93,68,0,0,0,0,1593,1980,0,0,29,12
35.576773384120315,0,264,46,63,93,68,0,0,0,0,1593,1980,0,0,29,11
36.57682050112635,0,262,46,62,93,67,0,0,0,0,1593,1980,0,0,31,11
37.57688564201817,0,264,46,63,93,67,0,0,0,0,1593,1980,0,0,31,11
