time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.129751143977046,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59276 MiB, 5675 MiB, 0 %, 0 %
1.2814675830304623,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59276 MiB, 5675 MiB, 50 %, 32 %
2.2815374936908484,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59276 MiB, 5675 MiB, 88 %, 58 %
3.281592546030879,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59276 MiB, 5675 MiB, 0 %, 0 %
4.281662864610553,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 77 %, 52 %
6.027077805250883,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 86 %, 57 %
7.027134381234646,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 58 %
8.027202362194657,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 58 %
9.027270562946796,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 58 %
10.027343174442649,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 58 %
11.027408109977841,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 59 %
12.027477314695716,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 58 %
13.027550825849175,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 59 %
14.027622941881418,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 86 %, 57 %
15.027696883305907,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 59 %
16.02776344679296,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 58 %
17.027836522087455,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 59 %
18.02790660224855,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 58 %
19.027966232970357,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 59 %
20.028039660304785,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 58 %
21.028109580278397,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 59 %
22.028181018307805,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 58 %
23.028249656781554,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 59 %
24.028322471305728,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 58 %
25.028384594246745,GPU-51491768-865f-82b7-58f7-29bcd81065cb, Not Active, Not Active, 65247 MiB, 294 MiB, 59296 MiB, 5655 MiB, 87 %, 59 %
