time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.1324181710369885,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59368 MiB, 5583 MiB, 0 %, 0 %
1.4471432929858565,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59368 MiB, 5583 MiB, 0 %, 0 %
2.4472090089693666,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59368 MiB, 5583 MiB, 87 %, 57 %
3.447299847844988,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 69 %, 67 %
5.331689932849258,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 75 %, 77 %
8.212994545930997,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 75 %, 77 %
9.213074306026101,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 78 %, 80 %
10.21315798885189,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 73 %, 65 %
11.213235667906702,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 64 %, 61 %
12.213315461063758,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 72 %, 71 %
13.21339932992123,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 75 %, 76 %
14.21345809288323,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 76 %, 78 %
15.213541700970381,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 78 %, 80 %
16.213613696862012,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 76 %, 70 %
17.213672899873927,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 69 %, 63 %
18.213733019074425,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 72 %, 70 %
19.21379305096343,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 73 %, 74 %
20.213867780053988,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 76 %, 77 %
21.213952461024746,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 77 %, 79 %
22.214033148018643,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 76 %, 71 %
23.21411477890797,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 71 %, 61 %
24.214193945983425,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 70 %, 67 %
25.2142503708601,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 73 %, 72 %
26.21430628700182,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 75 %, 76 %
27.214360370999202,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 76 %, 78 %
28.214436989976093,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 75 %, 71 %
29.214494505897164,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 71 %, 63 %
30.214554230915383,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 71 %, 67 %
31.214651440968737,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 73 %, 72 %
32.21473116497509,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 75 %, 75 %
33.21478707995266,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 77 %, 79 %
34.21484363684431,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 78 %, 81 %
35.21492701303214,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 74 %, 66 %
36.21500335796736,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 70 %, 66 %
37.215059463866055,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 72 %, 70 %
38.215126757044345,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 75 %, 75 %
39.21518042590469,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 77 %, 78 %
40.21525776991621,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 77 %, 79 %
41.21531640086323,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 76 %, 70 %
42.215374850900844,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 65 %, 56 %
43.215431646909565,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 72 %, 70 %
44.21553574386053,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 73 %, 73 %
45.21559529285878,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 76 %, 78 %
46.215650079073384,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 77 %, 79 %
47.215706672053784,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 76 %, 70 %
48.21578339696862,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 14 %, 12 %
49.215859262039885,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 72 %, 69 %
50.21591236302629,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 74 %, 73 %
51.215970957884565,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 75 %, 76 %
52.21605150192045,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 77 %, 79 %
53.21610910096206,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 76 %, 71 %
54.21618746686727,GPU-3824db57-491b-7282-484c-3320c8661f43, Not Active, Not Active, 65247 MiB, 294 MiB, 59856 MiB, 5095 MiB, 65 %, 57 %
