time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.1399492488708347,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59418 MiB, 5533 MiB, 0 %, 0 %
1.1982759598176926,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59418 MiB, 5533 MiB, 0 %, 0 %
2.1983445568475872,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59418 MiB, 5533 MiB, 0 %, 0 %
3.198400172870606,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59418 MiB, 5533 MiB, 0 %, 0 %
4.198459045961499,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59418 MiB, 5533 MiB, 93 %, 68 %
5.198529872810468,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59462 MiB, 5489 MiB, 77 %, 54 %
6.1986037897877395,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 81 %, 80 %
8.334057445870712,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 83 %, 82 %
9.334130209870636,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 86 %, 72 %
10.334228196879849,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 85 %, 82 %
11.334291790844873,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 86 %, 85 %
12.334354375954717,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 87 %, 71 %
13.33440706296824,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 85 %, 82 %
14.334458493860438,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 86 %, 85 %
15.334509671898559,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 88 %, 73 %
16.334566297009587,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 85 %, 82 %
17.334627203876153,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 86 %, 84 %
18.334688681876287,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59500 MiB, 5451 MiB, 88 %, 75 %
19.33475009398535,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 84 %, 81 %
20.334811280015856,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 86 %, 84 %
21.334872501902282,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 88 %, 78 %
22.334935733815655,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 84 %, 80 %
23.335000165970996,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 86 %, 84 %
24.335062658879906,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 87 %, 83 %
25.33512587286532,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 84 %, 80 %
26.335188547847793,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 86 %, 84 %
27.33525950391777,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 86 %, 86 %
28.335320150014013,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 84 %, 80 %
29.335383894853294,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 85 %, 82 %
30.33543908293359,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 86 %, 85 %
31.33550196979195,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 86 %, 71 %
32.335572556825355,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 85 %, 82 %
33.33563444786705,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 86 %, 85 %
34.335705337813124,GPU-0698319a-4af9-b9bb-8a12-ce72516b184f, Not Active, Not Active, 65247 MiB, 294 MiB, 59502 MiB, 5449 MiB, 89 %, 74 %
