time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.14469834230840206,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59370 MiB, 5581 MiB, 0 %, 0 %
1.3917501475661993,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59370 MiB, 5581 MiB, 0 %, 0 %
2.391844864934683,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59370 MiB, 5581 MiB, 0 %, 0 %
3.3919267430901527,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59370 MiB, 5581 MiB, 0 %, 0 %
4.3919959012418985,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59370 MiB, 5581 MiB, 93 %, 68 %
5.392057526856661,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59370 MiB, 5581 MiB, 93 %, 67 %
6.39211093261838,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59370 MiB, 5581 MiB, 93 %, 67 %
7.392177185043693,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59370 MiB, 5581 MiB, 0 %, 0 %
8.392254864796996,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59394 MiB, 5557 MiB, 89 %, 76 %
10.710234628990293,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59394 MiB, 5557 MiB, 89 %, 76 %
11.71030892059207,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59394 MiB, 5557 MiB, 90 %, 79 %
12.710406044498086,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59394 MiB, 5557 MiB, 89 %, 71 %
13.710474653169513,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59394 MiB, 5557 MiB, 90 %, 74 %
14.710531024262309,GPU-2e5474f0-b011-d044-c527-a2db36270aab, Not Active, Not Active, 65247 MiB, 294 MiB, 59394 MiB, 5557 MiB, 90 %, 76 %
