time [s],scheduler_total_time,model_forward_total_time,gpu_cache_usage_perc,num_requests_running,num_requests_waiting,num_preemptions_total,request_success_total,prompt_tokens_total,generation_tokens_total
0.1190328374505043,0,0,0,0,0,0,0,0,0
1.2084283456206322,0.0018437467515468597,0.12963778153061867,0.0009163432514014413,1.0,0.0,0.0,0,242.0,29.0
2.2085117530077696,0.01312081515789032,0.9537258110940456,0.0,0.0,0.0,0.0,1.0,242.0,260.0
3.2085803858935833,0.49321557208895683,3.741423772647977,0.06301207416990084,64.0,1871.0,0.0,65.0,31218.0,19577.0
6.167199028655887,0.5033664871007204,3.87421409226954,0.06646183699870634,64.0,1872.0,0.0,65.0,31218.0,20665.0
7.1672751642763615,0.5787349529564381,4.785862093791366,0.09282018111254853,64.0,1872.0,0.0,65.0,31218.0,28473.0
8.167317692190409,0.6468668170273304,5.699141561985016,0.05762181974989222,64.0,1808.0,0.0,129.0,46561.0,34649.0
9.167380740866065,0.7244823612272739,6.611674815416336,0.08500431220353599,64.0,1808.0,0.0,129.0,46706.0,42777.0
10.167445356026292,0.7932627070695162,7.522087216377258,0.08931651573954291,62.0,1790.0,0.0,149.0,50578.0,49729.0
11.16751311160624,0.8699224088340998,8.445866256952286,0.07718844329452346,64.0,1744.0,0.0,193.0,62194.0,57149.0
12.167568588629365,0.9413602743297815,9.3596685025841,0.10257654161276408,64.0,1744.0,0.0,193.0,62194.0,64637.0
13.167622463777661,1.013264525681734,10.271867165341973,0.06899525657611039,64.0,1680.0,0.0,257.0,77682.0,71329.0
14.167692046612501,1.0878118723630905,11.191178187727928,0.09535360068995258,64.0,1680.0,0.0,257.0,77682.0,79137.0
15.167755791917443,1.157181540504098,12.110728910192847,0.06096377749029758,64.0,1616.0,0.0,321.0,93170.0,85574.0
16.167816556990147,1.3895729761570692,12.865825382992625,0.08349504096593363,64.0,1616.0,0.0,321.0,93170.0,92294.0
17.167868783697486,1.4584430232644081,13.778235321864486,0.09535360068995258,62.0,1606.0,0.0,333.0,95072.0,99387.0
18.167931500822306,1.532948948442936,14.69279095157981,0.07573307460112122,64.0,1552.0,0.0,385.0,108658.0,106539.0
19.167995665222406,1.6040618382394314,15.614107193425298,0.10106727037516172,64.0,1552.0,0.0,385.0,108658.0,114155.0
20.168039927259088,1.6761375553905964,16.526596438139677,0.06753988788270804,64.0,1488.0,0.0,449.0,124146.0,120785.0
21.168077986687422,1.7493133712559938,17.438935965299606,0.09362871927554983,64.0,1488.0,0.0,449.0,124146.0,128593.0
22.16814891435206,1.8164775092154741,18.367521723732352,0.05907718844329457,64.0,1424.0,0.0,513.0,139634.0,134967.0
23.1682111248374,1.8924601040780544,19.2742082439363,0.08629797326433808,64.0,1424.0,0.0,513.0,139634.0,143031.0
24.168278815224767,1.9606318213045597,20.187607983127236,0.08322552824493312,62.0,1398.0,0.0,541.0,145408.0,149846.0
25.16834227181971,2.0371093712747097,21.11049889586866,0.0786438119879258,64.0,1360.0,0.0,577.0,155122.0,157406.0
26.16839554719627,2.265550931915641,21.865739235654473,0.09955799913755925,64.0,1360.0,0.0,577.0,155122.0,163614.0
27.16845834814012,2.3358843438327312,22.789654506370425,0.06581500646830529,64.0,1296.0,0.0,641.0,170610.0,170245.0
28.16852249391377,2.409828871488571,23.70338385924697,0.09238896075894787,64.0,1296.0,0.0,641.0,170610.0,178117.0
29.168563963845372,2.476648038253188,24.6185890622437,0.05670547649849078,63.0,1233.0,0.0,705.0,185415.0,184366.0
30.168618151918054,2.5548425279557705,25.533700490370393,0.08495040965933587,64.0,1232.0,0.0,705.0,186098.0,192493.0
31.168677788227797,2.62203167937696,26.444796662777662,0.09082578697714527,62.0,1216.0,0.0,723.0,189452.0,199452.0
32.16874012351036,2.6984231173992157,27.36416555568576,0.07686502802932293,64.0,1168.0,0.0,769.0,201586.0,206805.0
33.16878116503358,2.7692863550037146,28.276656238362193,0.10236093143596381,64.0,1168.0,0.0,769.0,201586.0,214293.0
34.16883819550276,2.8408721573650837,29.194612370803952,0.06856403622250973,64.0,1104.0,0.0,833.0,217074.0,220989.0
35.16889740899205,2.915273766964674,30.112040197476745,0.09508408796895218,64.0,1104.0,0.0,833.0,217074.0,228797.0
36.168936628848314,2.9832105897367,31.026680897921324,0.060209141871496286,64.0,1040.0,0.0,897.0,232562.0,235110.0
37.1689998395741,3.211033996194601,31.786481488496065,0.08306382061233286,64.0,1040.0,0.0,897.0,232562.0,241894.0
38.169060844928026,3.2789519503712654,32.696741012856364,0.09729409228115571,63.0,1031.0,0.0,907.0,234498.0,248989.0
39.16912759654224,3.3535654358565807,33.62006217055023,0.07508624407072018,64.0,976.0,0.0,961.0,248050.0,256143.0
40.16919185034931,3.4257256034761667,34.53278402239084,0.1004743423889608,64.0,976.0,0.0,961.0,248050.0,263695.0
41.16925520636141,3.497354708611965,35.45352149195969,0.06673134971970673,64.0,912.0,0.0,1025.0,263538.0,270329.0
42.169317012652755,3.57294106669724,36.385721230879426,0.09346701164294957,64.0,912.0,0.0,1025.0,263538.0,278201.0
43.16935628838837,3.6375849712640047,37.293555637821555,0.05821474773609314,64.0,848.0,0.0,1089.0,279026.0,284387.0
44.16941796429455,3.714083654806018,38.19613006711006,0.08548943510133677,64.0,848.0,0.0,1089.0,279026.0,292515.0
45.16946103423834,3.7814759258180857,39.1099347025156,0.08947822337214317,62.0,830.0,0.0,1109.0,283140.0,299409.0
46.169515274465084,3.8580867778509855,40.03006965108216,0.07761966364812423,64.0,784.0,0.0,1153.0,294514.0,306830.0
