time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.12847547559067607,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 58936 MiB, 6015 MiB, 0 %, 0 %
1.2437093937769532,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 58936 MiB, 6015 MiB, 0 %, 0 %
2.243784965015948,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 58936 MiB, 6015 MiB, 98 %, 100 %
3.2438461328856647,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 58936 MiB, 6015 MiB, 97 %, 100 %
4.243907280731946,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 58936 MiB, 6015 MiB, 98 %, 100 %
5.243974905926734,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 58936 MiB, 6015 MiB, 98 %, 100 %
6.244038638658822,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 84 %, 84 %
7.2441096138209105,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
8.244174227584153,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
9.244224903639406,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
10.2442711526528,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
11.24434089800343,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
12.244387227576226,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
13.24444915400818,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
14.244510564953089,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
15.244556808844209,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
16.24460758268833,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
17.244676744565368,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
18.24474592367187,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
19.24479555664584,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
20.24486253177747,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
21.244915870949626,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
22.24497969960794,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
23.245032242964953,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
24.245080622844398,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
25.24513460556045,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
26.245190458837897,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
27.24525153497234,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
28.24531653895974,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
29.245372333563864,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
30.245437061879784,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
31.24550806172192,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
32.24557268386707,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
33.245642066933215,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
34.24568850779906,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
35.245734746567905,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
36.24578613974154,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
37.24583692662418,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
38.24587989784777,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
39.24593220977113,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
40.24598625488579,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
41.24603525782004,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
42.246087815612555,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
43.24614703701809,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
44.246205118019134,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
45.24626401858404,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 99 %, 100 %
46.24630871694535,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 96 %, 100 %
47.24635993177071,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
48.246402324642986,GPU-5d6aaed3-0142-82fb-db92-ffe1b871565e, Not Active, Not Active, 65247 MiB, 294 MiB, 59426 MiB, 5525 MiB, 97 %, 100 %
