time,gpu,pwr,gtemp,mtemp,sm,mem,enc,dec,jpg,ofa,mclk,pclk,pviol,tviol,rxpci,txpci
s,Idx,W,C,C,%,%,%,%,%,%,MHz,MHz,%,bool,MB/s,MB/s
0.13363935705274343,0,123,43,57,0,0,0,0,0,0,1593,1980,0,0,31,12
1.4064588444307446,0,162,44,59,59,60,0,0,0,0,1593,1980,0,0,27,12
2.406548415310681,0,303,45,64,97,100,0,0,0,0,1593,1980,0,0,29,12
3.4066090462729335,0,304,46,63,98,100,0,0,0,0,1593,1980,0,0,27,11
4.406669832300395,0,301,46,63,98,100,0,0,0,0,1593,1980,0,0,26,12
5.406743475235999,0,305,46,64,97,100,0,0,0,0,1593,1980,0,0,29,11
6.406832067295909,0,423,58,64,85,86,0,0,0,0,1593,1860,0,0,29,11
7.406903573311865,0,669,63,68,99,99,0,0,0,0,1593,1665,0,0,28,11
8.407065749168396,0,578,57,68,91,99,0,0,0,0,1593,1980,0,0,28,15
9.407194304279983,0,472,56,67,92,100,0,0,0,0,1593,1980,0,0,32,12
10.407267571426928,0,468,55,67,93,100,0,0,0,0,1593,1980,0,0,33,12
11.407340552192181,0,463,55,67,93,100,0,0,0,0,1593,1980,0,0,42,14
12.40741365402937,0,430,53,67,93,100,0,0,0,0,1593,1980,0,0,38,13
13.407485956326127,0,425,53,67,92,100,0,0,0,0,1593,1980,0,0,32,13
14.407569794449955,0,424,53,68,93,100,0,0,0,0,1593,1980,0,0,52,14
15.407644875347614,0,428,53,66,94,100,0,0,0,0,1593,1980,0,0,32,23
16.407722702249885,0,402,52,66,66,72,0,0,0,0,1593,1980,0,0,38,12
17.407800427172333,0,428,53,66,93,100,0,0,0,0,1593,1980,0,0,31,14
18.407872560434043,0,424,53,67,95,100,0,0,0,0,1593,1980,0,0,38,16
19.40794564411044,0,565,64,68,99,94,0,0,0,0,1593,1755,0,0,28,11
20.408018515445292,0,654,66,70,100,100,0,0,0,0,1593,1755,0,0,28,11
21.40809365734458,0,587,57,69,91,99,0,0,0,0,1593,1980,0,0,39,12
22.40816769329831,0,433,55,68,92,100,0,0,0,0,1593,1980,0,0,49,13
23.408241902012378,0,490,56,68,94,96,0,0,0,0,1593,1950,0,0,36,13
24.4083155663684,0,457,55,68,93,100,0,0,0,0,1593,1965,0,0,36,16
25.40838115522638,0,460,54,68,94,100,0,0,0,0,1593,1980,0,0,35,13
26.40845195343718,0,448,54,67,92,100,0,0,0,0,1593,1980,0,0,44,16
27.408523836173117,0,440,60,68,94,100,0,0,0,0,1593,1815,0,0,35,13
28.408575404435396,0,462,55,68,96,94,0,0,0,0,1593,1965,0,0,32,13
29.408647312317044,0,456,55,68,94,99,0,0,0,0,1593,1965,0,0,32,12
30.40870264545083,0,477,55,68,92,100,0,0,0,0,1593,1980,0,0,35,13
31.408770555164665,0,483,54,67,93,100,0,0,0,0,1593,1980,0,0,36,16
32.40882173832506,0,479,55,67,94,100,0,0,0,0,1593,1980,0,0,33,13
33.40889360103756,0,516,64,69,99,99,0,0,0,0,1593,1755,0,0,29,11
34.40893704909831,0,683,60,69,99,100,0,0,0,0,1593,1950,0,0,33,11
35.40901028411463,0,467,56,68,92,100,0,0,0,0,1593,1980,0,0,33,12
36.40907212905586,0,463,56,68,93,100,0,0,0,0,1593,1980,0,0,37,13
37.40914577944204,0,444,55,68,92,100,0,0,0,0,1593,1980,0,0,28,14
38.40919423243031,0,374,53,66,43,47,0,0,0,0,1593,1980,0,0,36,15
39.409265720285475,0,419,54,69,93,100,0,0,0,0,1593,1980,0,0,32,13
40.40932206111029,0,418,54,68,93,100,0,0,0,0,1593,1980,0,0,34,13
41.40939421206713,0,443,54,68,93,100,0,0,0,0,1593,1980,0,0,32,12
42.409446046222,0,480,55,68,92,100,0,0,0,0,1593,1965,0,0,35,16
43.409518712200224,0,462,55,68,94,100,0,0,0,0,1593,1965,0,0,35,11
44.40957580739632,0,480,61,67,94,100,0,0,0,0,1593,1875,0,0,33,14
45.40964290732518,0,531,57,68,94,100,0,0,0,0,1593,1935,0,0,31,13
46.40970541536808,0,515,63,69,97,100,0,0,0,0,1593,1815,0,0,29,12
47.40977258235216,0,707,65,69,99,98,0,0,0,0,1593,1695,0,0,29,11
48.40982348099351,0,484,58,69,93,100,0,0,0,0,1593,1980,0,0,40,14
49.409887781366706,0,469,61,68,93,100,0,0,0,0,1593,1980,0,0,33,13
50.40994893619791,0,440,55,68,93,100,0,0,0,0,1593,1980,0,0,27,12
51.4100135252811,0,430,55,67,94,100,0,0,0,0,1593,1980,0,0,36,13
52.41006486210972,0,462,54,67,94,100,0,0,0,0,1593,1980,0,0,37,16
53.4101313049905,0,443,56,67,94,99,0,0,0,0,1593,1890,0,0,39,13
54.410173051059246,0,429,54,67,93,100,0,0,0,0,1593,1980,0,0,31,12
55.41024582507089,0,472,55,68,94,97,0,0,0,0,1593,1980,0,0,35,14
56.41030972916633,0,466,55,67,95,100,0,0,0,0,1593,1980,0,0,31,14
57.410462846048176,0,490,56,68,95,98,0,0,0,0,1593,1965,0,0,29,11
58.41058155428618,0,460,55,67,94,100,0,0,0,0,1593,1965,0,0,34,12
59.41065426217392,0,577,65,70,99,100,0,0,0,0,1593,1785,0,0,30,12
60.41071897838265,0,392,53,68,94,100,0,0,0,0,1593,1980,0,0,30,12
61.41079855710268,0,330,47,63,65,71,0,0,0,0,1593,1980,0,0,17,11
62.41084884805605,0,381,52,67,94,100,0,0,0,0,1593,1980,0,0,33,12
63.410922032315284,0,381,52,67,94,100,0,0,0,0,1593,1980,0,0,33,14
64.41098855016753,0,384,52,68,95,100,0,0,0,0,1593,1980,0,0,27,11
65.41109223337844,0,380,51,67,95,100,0,0,0,0,1593,1980,0,0,27,13
66.41115794423968,0,372,51,67,95,100,0,0,0,0,1593,1980,0,0,29,11
67.4112247582525,0,229,44,59,0,0,0,0,0,0,1593,1980,0,0,0,0
68.41128633823246,0,109,42,58,0,0,0,0,0,0,1593,1980,0,0,0,0
69.41135846544057,0,108,42,57,0,0,0,0,0,0,1593,1980,0,0,0,0
70.41142296139151,0,107,41,57,0,0,0,0,0,0,1593,1980,0,0,0,0
71.41149545740336,0,107,41,57,0,0,0,0,0,0,1593,1980,0,0,0,0
72.41155551141128,0,107,41,56,0,0,0,0,0,0,1593,1980,0,0,0,0
73.41162843815982,0,107,41,56,0,0,0,0,0,0,1593,1980,0,0,0,0
74.41167987324297,0,107,41,56,0,0,0,0,0,0,1593,1980,0,0,0,0
75.4117513303645,0,107,41,56,0,0,0,0,0,0,1593,1980,0,0,0,1
76.41181293316185,0,107,41,56,0,0,0,0,0,0,1593,1980,0,0,0,0
77.41188645316288,0,107,41,56,0,0,0,0,0,0,1593,1980,0,0,0,0
78.41193606425077,0,107,41,56,0,0,0,0,0,0,1593,1980,0,0,0,0
79.41200908599421,0,107,41,56,0,0,0,0,0,0,1593,1980,0,0,0,0
80.41207070136443,0,107,40,56,0,0,0,0,0,0,1593,1980,0,0,0,0
81.41214283602312,0,106,40,55,0,0,0,0,0,0,1593,1980,0,0,0,0
