time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.15311443526297808,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59204 MiB, 5747 MiB, 19 %, 19 %
3.846077335998416,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59204 MiB, 5747 MiB, 96 %, 94 %
4.846189766190946,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59204 MiB, 5747 MiB, 96 %, 95 %
5.846310214139521,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59204 MiB, 5747 MiB, 96 %, 95 %
6.846392754465342,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 41 %, 39 %
7.846506356261671,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 84 %, 82 %
8.846580913290381,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
9.846638443879783,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 95 %, 92 %
10.846733381971717,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
11.846841285005212,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
12.846937821246684,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
13.847039870917797,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
14.847143857739866,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
15.847246213816106,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
16.847340611740947,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
17.847434686496854,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
18.847545566037297,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
19.847646092996,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
20.84774254541844,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
21.847848927602172,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
22.847944550216198,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 95 %, 93 %
23.84805141016841,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
24.848150889389217,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
25.848246635869145,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
26.848356789909303,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
27.848453296348453,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
28.84857163950801,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
29.848683276213706,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
30.848781284876168,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
31.848891630768776,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
32.848999372683465,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 95 %, 93 %
33.84910788945854,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
34.84920234326273,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
35.84930838923901,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
36.84940171893686,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
37.849510866217315,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
38.84959863871336,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
39.84968128055334,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
40.8497765744105,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 95 %, 93 %
41.84989051986486,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
42.85000880714506,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
43.850125879980624,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
44.850222466513515,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
45.850319270044565,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
46.85042849648744,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
47.8505469430238,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
48.850671275518835,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
49.85078190732747,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
50.85087804868817,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
51.85097367223352,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
52.851085564121604,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
53.85119390115142,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
54.85131311789155,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
55.85143208503723,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
56.85153908934444,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
57.8516494538635,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 95 %, 94 %
58.85176251642406,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
59.85187470726669,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
60.85196864232421,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
61.85207618866116,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
62.85216991044581,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
63.85227034334093,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
64.85238979943097,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 94 %
65.8524709828198,GPU-2f2d0c7c-2163-3c2e-90e1-f6072fc4f19c, Not Active, Not Active, 65247 MiB, 294 MiB, 59226 MiB, 5725 MiB, 96 %, 93 %
