time,gpu,pwr,gtemp,mtemp,sm,mem,enc,dec,jpg,ofa,mclk,pclk,pviol,tviol,rxpci,txpci
s,Idx,W,C,C,%,%,%,%,%,%,MHz,MHz,%,bool,MB/s,MB/s
0.1595884480047971,0,122,42,59,0,0,0,0,0,0,1593,1980,0,0,31,11
1.2817014760803431,0,133,42,61,83,54,0,0,0,0,1593,1980,0,0,31,11
2.2818254460580647,0,195,41,57,0,0,0,0,0,0,1593,1980,0,0,0,0
3.2818967369385064,0,402,53,64,76,66,0,0,0,0,1593,1980,0,0,79,18
6.727570150978863,0,405,53,62,73,62,0,0,0,0,1593,1980,0,0,72,18
7.727635371964425,0,392,52,64,75,73,0,0,0,0,1593,1980,0,0,32,10
8.727690645027906,0,382,52,67,76,77,0,0,0,0,1593,1980,0,0,31,10
9.7277501989156,0,342,51,64,23,20,0,0,0,0,1593,1980,0,0,77,16
10.727809525094926,0,389,52,64,73,70,0,0,0,0,1593,1980,0,0,28,11
11.727983210934326,0,384,52,64,77,76,0,0,0,0,1593,1980,0,0,28,11
12.728035517036915,0,380,53,65,77,68,0,0,0,0,1593,1980,0,0,75,15
13.728100545937195,0,402,53,64,73,69,0,0,0,0,1593,1980,0,0,32,9
14.728173163952306,0,371,52,65,76,75,0,0,0,0,1593,1980,0,0,29,11
15.7282324929256,0,343,53,64,77,70,0,0,0,0,1593,1980,0,0,84,16
16.728283006930724,0,396,54,64,75,64,0,0,0,0,1593,1980,0,0,81,16
17.728350088000298,0,379,53,67,75,73,0,0,0,0,1593,1980,0,0,26,11
18.72841656394303,0,393,53,66,77,76,0,0,0,0,1593,1980,0,0,74,15
19.728475365089253,0,421,54,65,75,65,0,0,0,0,1593,1980,0,0,75,21
20.728547170059755,0,338,52,66,41,40,0,0,0,0,1593,1980,0,0,28,11
21.72860167408362,0,373,52,65,76,76,0,0,0,0,1593,1980,0,0,28,10
22.728671507909894,0,381,53,64,76,67,0,0,0,0,1593,1980,0,0,79,15
23.728737575933337,0,397,53,65,73,70,0,0,0,0,1593,1980,0,0,32,9
24.728834613924846,0,383,52,65,75,75,0,0,0,0,1593,1980,0,0,31,11
25.728887089062482,0,376,51,64,75,67,0,0,0,0,1593,1980,0,0,0,1
26.728957982966676,0,350,53,64,74,64,0,0,0,0,1593,1980,0,0,30,9
27.729010103968903,0,386,53,65,75,73,0,0,0,0,1593,1980,0,0,26,10
28.729067398933694,0,388,54,65,76,70,0,0,0,0,1593,1980,0,0,70,15
29.729124455945566,0,401,54,64,75,64,0,0,0,0,1593,1980,0,0,83,14
30.72918306896463,0,395,53,65,75,73,0,0,0,0,1593,1980,0,0,30,10
31.72924204193987,0,317,52,65,77,77,0,0,0,0,1593,1980,0,0,52,15
32.729297009063885,0,385,54,65,76,66,0,0,0,0,1593,1980,0,0,77,15
33.72935592196882,0,388,53,67,74,71,0,0,0,0,1593,1980,0,0,30,9
34.72941221296787,0,372,53,66,76,76,0,0,0,0,1593,1980,0,0,32,10
35.729485722025856,0,394,54,67,75,66,0,0,0,0,1593,1980,0,0,83,15
36.72955307690427,0,367,52,65,73,69,0,0,0,0,1593,1980,0,0,30,9
37.72960942890495,0,381,53,66,74,73,0,0,0,0,1593,1980,0,0,41,10
38.7296671110671,0,382,54,65,77,68,0,0,0,0,1593,1980,0,0,74,13
39.72972566797398,0,406,53,65,74,64,0,0,0,0,1593,1980,0,0,29,10
40.72978171589784,0,385,53,68,76,74,0,0,0,0,1593,1980,0,0,30,9
41.729840672109276,0,350,52,65,52,48,0,0,0,0,1593,1980,0,0,61,14
42.72989966510795,0,409,55,67,74,64,0,0,0,0,1593,1980,0,0,83,15
43.72995481500402,0,395,53,66,75,72,0,0,0,0,1593,1980,0,0,32,10
44.730066715041175,0,375,53,66,77,77,0,0,0,0,1593,1980,0,0,75,15
45.73014061106369,0,404,54,65,76,66,0,0,0,0,1593,1980,0,0,77,12
46.730201843893155,0,365,47,62,40,38,0,0,0,0,1593,1980,0,0,23,13
47.73026709002443,0,344,53,67,76,76,0,0,0,0,1593,1980,0,0,28,10
48.7303356800694,0,402,54,65,77,67,0,0,0,0,1593,1980,0,0,65,15
49.73040579305962,0,398,53,65,73,69,0,0,0,0,1593,1980,0,0,29,9
50.73046097299084,0,387,53,65,76,75,0,0,0,0,1593,1980,0,0,28,10
51.7305285690818,0,391,50,64,77,68,0,0,0,0,1593,1980,0,0,0,0
52.73058224795386,0,349,52,65,75,67,0,0,0,0,1593,1980,0,0,34,10
53.73064906592481,0,354,52,65,79,73,0,0,0,0,1593,1980,0,0,29,12
54.730720560997725,0,260,44,62,0,0,0,0,0,0,1593,1980,0,0,0,0
