time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.1389535820344463,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59418 MiB, 5533 MiB, 22 %, 16 %
1.3106056350516155,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59418 MiB, 5533 MiB, 22 %, 16 %
2.310671702027321,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59418 MiB, 5533 MiB, 93 %, 67 %
3.310745710041374,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 80 %, 76 %
4.3108048500726,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 85 %, 82 %
5.310867467080243,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 87 %, 85 %
6.3109099820721895,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 92 %, 72 %
7.310954945976846,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 85 %, 82 %
8.311027401010506,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 85 %, 84 %
9.311073245014995,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 90 %, 79 %
10.311138482997194,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 85 %, 81 %
11.31118606205564,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 87 %, 85 %
12.311226856079884,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 87 %, 86 %
13.311275742016733,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 85 %, 81 %
14.311321338056587,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 86 %, 85 %
15.311388727044687,GPU-9eae5fcf-663f-e169-2a73-d69007fcdb90, Not Active, Not Active, 65247 MiB, 294 MiB, 59564 MiB, 5387 MiB, 87 %, 87 %
