time,gpu,pwr,gtemp,mtemp,sm,mem,enc,dec,jpg,ofa,mclk,pclk,pviol,tviol,rxpci,txpci
s,Idx,W,C,C,%,%,%,%,%,%,MHz,MHz,%,bool,MB/s,MB/s
0.1315531488507986,0,135,42,58,0,0,0,0,0,0,1593,1980,0,0,29,14
1.2486435398459435,0,151,43,61,66,67,0,0,0,0,1593,1980,0,0,27,14
2.2487057726830244,0,310,45,64,98,100,0,0,0,0,1593,1980,0,0,28,11
3.2487564478069544,0,312,45,65,98,100,0,0,0,0,1593,1980,0,0,30,14
4.248824896290898,0,314,45,64,98,100,0,0,0,0,1593,1980,0,0,29,11
5.248892091214657,0,312,45,65,98,100,0,0,0,0,1593,1980,0,0,27,11
6.24896202236414,0,314,45,63,98,100,0,0,0,0,1593,1980,0,0,0,0
7.249042170122266,0,302,45,65,85,88,0,0,0,0,1593,1980,0,0,43,11
8.712660914286971,0,304,46,65,92,96,0,0,0,0,1593,1980,0,0,27,12
9.712724858894944,0,317,46,65,97,100,0,0,0,0,1593,1980,0,0,29,12
10.712776403874159,0,317,46,67,97,100,0,0,0,0,1593,1980,0,0,26,11
11.71283663623035,0,318,46,65,98,100,0,0,0,0,1593,1980,0,0,32,11
12.71290066652,0,337,47,65,97,97,0,0,0,0,1593,1965,0,0,55,11
13.712951678782701,0,319,46,65,97,100,0,0,0,0,1593,1980,0,0,28,13
14.713002260774374,0,320,46,65,97,100,0,0,0,0,1593,1980,0,0,24,14
15.713066890835762,0,320,46,64,97,100,0,0,0,0,1593,1980,0,0,29,11
16.713128371164203,0,320,46,65,97,100,0,0,0,0,1593,1980,0,0,27,11
17.71319703757763,0,319,46,67,97,100,0,0,0,0,1593,1980,0,0,27,13
18.713259447366,0,334,47,65,97,100,0,0,0,0,1593,1980,0,0,28,15
19.713311459869146,0,319,46,65,97,100,0,0,0,0,1593,1980,0,0,27,12
20.713368931785226,0,320,46,65,97,100,0,0,0,0,1593,1980,0,0,32,11
21.713432665914297,0,322,46,65,97,100,0,0,0,0,1593,1980,0,0,32,11
22.713482743129134,0,322,46,65,97,100,0,0,0,0,1593,1980,0,0,26,11
23.713535994291306,0,336,47,65,97,100,0,0,0,0,1593,1980,0,0,32,11
24.713598707690835,0,319,47,65,97,100,0,0,0,0,1593,1980,0,0,30,14
25.713652038946748,0,320,47,65,97,100,0,0,0,0,1593,1980,0,0,29,13
26.713713865727186,0,320,47,66,98,100,0,0,0,0,1593,1980,0,0,32,11
27.71377779915929,0,319,47,65,97,100,0,0,0,0,1593,1980,0,0,32,11
28.713836623355746,0,328,49,65,97,99,0,0,0,0,1593,1980,0,0,28,11
29.713894683867693,0,321,47,66,97,100,0,0,0,0,1593,1980,0,0,30,11
30.71396292373538,0,320,47,66,97,100,0,0,0,0,1593,1980,0,0,27,11
31.714023714885116,0,320,47,66,97,100,0,0,0,0,1593,1980,0,0,29,13
32.7140800897032,0,319,47,66,98,100,0,0,0,0,1593,1980,0,0,29,11
33.714145151898265,0,320,47,65,98,100,0,0,0,0,1593,1980,0,0,26,12
34.714195324108005,0,329,47,67,97,100,0,0,0,0,1593,1980,0,0,26,11
35.714248701930046,0,321,47,67,97,100,0,0,0,0,1593,1980,0,0,26,12
36.714314699172974,0,320,47,65,97,100,0,0,0,0,1593,1980,0,0,27,14
37.71436509490013,0,320,47,66,97,100,0,0,0,0,1593,1980,0,0,29,13
38.71442882344127,0,321,47,66,97,100,0,0,0,0,1593,1980,0,0,26,11
39.71448136307299,0,336,48,66,97,97,0,0,0,0,1593,1965,0,0,27,12
40.71453953906894,0,320,47,65,97,100,0,0,0,0,1593,1980,0,0,27,11
41.71460493467748,0,321,47,65,97,100,0,0,0,0,1593,1980,0,0,26,14
42.714655470103025,0,320,47,65,97,100,0,0,0,0,1593,1980,0,0,29,11
43.71470822021365,0,321,47,67,97,100,0,0,0,0,1593,1980,0,0,28,13
44.71477189846337,0,320,47,66,97,100,0,0,0,0,1593,1980,0,0,30,12
45.71482570283115,0,331,47,66,97,100,0,0,0,0,1593,1980,0,0,27,11
46.714886808767915,0,319,47,66,97,100,0,0,0,0,1593,1980,0,0,25,11
47.714949103072286,0,319,47,65,97,100,0,0,0,0,1593,1980,0,0,26,12
48.715011252090335,0,321,47,65,97,100,0,0,0,0,1593,1980,0,0,31,11
49.715076023712754,0,321,47,66,97,100,0,0,0,0,1593,1980,0,0,26,14
50.71512855961919,0,322,47,66,97,100,0,0,0,0,1593,1980,0,0,30,11
51.71519293449819,0,321,47,66,97,100,0,0,0,0,1593,1980,0,0,27,11
52.71527794934809,0,320,47,68,97,100,0,0,0,0,1593,1980,0,0,27,11
53.71532963961363,0,319,47,66,97,100,0,0,0,0,1593,1980,0,0,31,12
54.71539365127683,0,321,47,66,98,100,0,0,0,0,1593,1980,0,0,27,13
55.7154536228627,0,325,50,66,97,100,0,0,0,0,1593,1935,0,0,30,13
56.71553145162761,0,322,47,66,97,100,0,0,0,0,1593,1980,0,0,28,12
57.71559649519622,0,319,47,66,97,100,0,0,0,0,1593,1980,0,0,27,11
58.71564772166312,0,321,47,65,97,100,0,0,0,0,1593,1980,0,0,31,20
59.71570673212409,0,320,47,65,97,100,0,0,0,0,1593,1980,0,0,27,12
60.71577252447605,0,322,47,66,97,100,0,0,0,0,1593,1980,0,0,27,14
61.715834744274616,0,322,47,66,97,100,0,0,0,0,1593,1980,0,0,27,12
62.71588513068855,0,320,47,67,97,100,0,0,0,0,1593,1980,0,0,26,11
