time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.14909460581839085,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58882 MiB, 6069 MiB, 0 %, 0 %
1.2669392386451364,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58882 MiB, 6069 MiB, 31 %, 31 %
2.2670259783044457,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58882 MiB, 6069 MiB, 98 %, 100 %
3.2670981297269464,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58882 MiB, 6069 MiB, 98 %, 100 %
4.267164835706353,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58882 MiB, 6069 MiB, 98 %, 100 %
5.267236975952983,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58882 MiB, 6069 MiB, 98 %, 100 %
6.267314260825515,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 91 %, 94 %
7.267367400228977,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 97 %, 100 %
8.267428337596357,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 97 %, 100 %
9.267478187568486,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 98 %, 100 %
10.267524000257254,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 97 %, 100 %
11.267581956461072,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 97 %, 100 %
12.267634832300246,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 97 %, 100 %
13.26769623439759,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 97 %, 100 %
14.267746556550264,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 97 %, 100 %
15.267807652242482,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 98 %, 100 %
16.267874053679407,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 97 %, 100 %
17.267941331490874,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 97 %, 100 %
18.268000413663685,GPU-f6b1b0de-9b10-872c-8a9b-f372bd9b7399, Not Active, Not Active, 65247 MiB, 294 MiB, 58968 MiB, 5983 MiB, 97 %, 100 %
