time,gpu,pwr,gtemp,mtemp,sm,mem,enc,dec,jpg,ofa,mclk,pclk,pviol,tviol,rxpci,txpci
s,Idx,W,C,C,%,%,%,%,%,%,MHz,MHz,%,bool,MB/s,MB/s
0.14655206352472305,0,124,41,56,7,4,0,0,0,0,1593,1980,0,0,22,8
4.804073641076684,0,147,43,58,66,49,0,0,0,0,1593,1980,0,0,21,9
5.8042040802538395,0,243,44,59,74,54,0,0,0,0,1593,1980,0,0,21,8
6.804300745949149,0,179,43,56,41,31,0,0,0,0,1593,1980,0,0,20,6
7.804370019584894,0,235,44,60,66,52,0,0,0,0,1593,1980,0,0,21,7
9.521718084812164,0,241,44,60,68,54,0,0,0,0,1593,1980,0,0,19,8
10.521788297221065,0,246,45,60,68,53,0,0,0,0,1593,1980,0,0,22,7
11.521858362480998,0,246,45,60,69,54,0,0,0,0,1593,1980,0,0,23,7
12.52194482088089,0,261,45,61,68,53,0,0,0,0,1593,1980,0,0,20,7
13.522015552967787,0,246,45,59,70,55,0,0,0,0,1593,1980,0,0,19,7
14.522104701027274,0,268,45,61,68,53,0,0,0,0,1593,1980,0,0,21,7
15.522182192653418,0,234,45,60,68,54,0,0,0,0,1593,1980,0,0,22,8
16.522252809256315,0,253,45,59,68,53,0,0,0,0,1593,1980,0,0,21,8
17.522328166291118,0,237,45,62,69,54,0,0,0,0,1593,1980,0,0,22,7
18.522403372451663,0,250,45,60,68,53,0,0,0,0,1593,1980,0,0,22,8
19.522479290142655,0,246,45,62,69,54,0,0,0,0,1593,1980,0,0,23,7
20.522557405754924,0,250,45,62,68,53,0,0,0,0,1593,1980,0,0,23,7
21.522632824257016,0,245,45,60,69,54,0,0,0,0,1593,1980,0,0,19,10
22.522707356140018,0,248,45,61,65,49,0,0,0,0,1593,1980,0,0,22,8
23.522788336500525,0,246,45,60,69,54,0,0,0,0,1593,1980,0,0,19,8
24.522864304482937,0,245,45,60,66,50,0,0,0,0,1593,1980,0,0,22,7
25.522947600111365,0,244,45,62,69,54,0,0,0,0,1593,1980,0,0,26,7
26.52302230335772,0,247,46,61,67,53,0,0,0,0,1593,1980,0,0,20,9
27.523103000596166,0,243,45,61,70,54,0,0,0,0,1593,1980,0,0,21,7
28.523189371451735,0,246,46,62,69,55,0,0,0,0,1593,1980,0,0,22,7
29.523276584222913,0,243,45,62,69,54,0,0,0,0,1593,1980,0,0,19,9
30.523370642215014,0,249,45,61,69,55,0,0,0,0,1593,1980,0,0,18,8
31.523467231541872,0,246,45,62,68,53,0,0,0,0,1593,1980,0,0,19,7
32.52355910278857,0,247,45,61,69,55,0,0,0,0,1593,1980,0,0,22,7
33.523655170574784,0,250,45,61,67,52,0,0,0,0,1593,1980,0,0,21,8
