time [s],uuid, clocks_event_reasons.hw_slowdown, clocks_event_reasons.sw_thermal_slowdown, memory.total [MiB], memory.reserved [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
0.13191160198766738,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60158 MiB, 4793 MiB, 0 %, 0 %
1.2408133079879917,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60158 MiB, 4793 MiB, 54 %, 52 %
2.2408875660039485,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60158 MiB, 4793 MiB, 96 %, 94 %
3.2409406040096655,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60158 MiB, 4793 MiB, 96 %, 94 %
4.241012701997533,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 93 %, 93 %
5.241092392010614,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 87 %, 86 %
6.241161122976337,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 98 %, 98 %
7.241228592989501,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 86 %, 94 %
8.241301556990948,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 86 %, 94 %
9.241366663016379,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 88 %, 96 %
10.24143939599162,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 88 %, 97 %
11.241488232975826,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 89 %, 98 %
12.241562672017608,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 91 %, 100 %
13.241650827985723,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 89 %, 100 %
14.24170505197253,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 90 %, 100 %
15.24178220902104,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 91 %, 100 %
16.24185754498467,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 91 %, 100 %
17.24193101900164,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 91 %, 100 %
18.241998013982084,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60548 MiB, 4403 MiB, 89 %, 99 %
19.242070996027905,GPU-8e5adcc4-17d6-d46f-cb26-5b8cf7e873e9, Not Active, Not Active, 65247 MiB, 294 MiB, 60724 MiB, 4227 MiB, 98 %, 95 %
