time,gpu,pwr,gtemp,mtemp,sm,mem,enc,dec,jpg,ofa,mclk,pclk,pviol,tviol,rxpci,txpci
s,Idx,W,C,C,%,%,%,%,%,%,MHz,MHz,%,bool,MB/s,MB/s
0.13191160198766738,0,118,42,58,0,0,0,0,0,0,1593,1980,0,0,27,12
1.2408133079879917,0,134,42,60,54,52,0,0,0,0,1593,1980,0,0,29,11
2.2408875660039485,0,305,45,62,96,94,0,0,0,0,1593,1980,0,0,29,11
3.2409406040096655,0,305,45,63,96,94,0,0,0,0,1593,1980,0,0,28,11
4.241012701997533,0,517,60,64,93,93,0,0,0,0,1593,1680,0,0,31,11
5.241092392010614,0,676,62,65,87,86,0,0,0,0,1593,1770,0,0,31,11
6.241161122976337,0,667,63,66,98,98,0,0,0,0,1593,1725,0,0,34,12
7.241228592989501,0,430,55,66,86,94,0,0,0,0,1593,1980,0,0,28,9
8.241301556990948,0,482,56,65,86,94,0,0,0,0,1593,1980,0,0,44,13
9.241366663016379,0,475,55,66,88,96,0,0,0,0,1593,1980,0,0,34,14
10.24143939599162,0,498,56,66,88,97,0,0,0,0,1593,1980,0,0,38,13
11.241488232975826,0,516,54,66,89,98,0,0,0,0,1593,1980,0,0,28,13
12.241562672017608,0,455,54,67,91,100,0,0,0,0,1593,1980,0,0,36,14
13.241650827985723,0,470,54,66,89,100,0,0,0,0,1593,1980,0,0,35,13
14.24170505197253,0,436,55,66,90,100,0,0,0,0,1593,1980,0,0,35,13
15.24178220902104,0,403,55,67,91,100,0,0,0,0,1593,1980,0,0,38,12
16.24185754498467,0,385,54,66,91,100,0,0,0,0,1593,1980,0,0,49,14
17.24193101900164,0,409,54,67,91,100,0,0,0,0,1593,1980,0,0,24,13
18.241998013982084,0,447,54,69,89,99,0,0,0,0,1593,1980,0,0,27,14
19.242070996027905,0,611,63,68,98,95,0,0,0,0,1593,1650,0,0,29,11
20.24213884701021,0,677,64,69,98,98,0,0,0,0,1593,1695,0,0,37,12
21.24221281701466,0,599,58,68,87,95,0,0,0,0,1593,1965,0,0,28,10
22.242286565015092,0,432,57,67,87,95,0,0,0,0,1593,1965,0,0,36,15
23.242387645994313,0,477,56,68,88,96,0,0,0,0,1593,1980,0,0,41,13
24.24246346799191,0,495,56,68,91,100,0,0,0,0,1593,1980,0,0,28,10
25.24253733502701,0,513,56,67,90,100,0,0,0,0,1593,1980,0,0,37,13
26.242610547982622,0,506,58,67,90,100,0,0,0,0,1593,1980,0,0,35,12
27.242685647972394,0,483,60,68,91,100,0,0,0,0,1593,1710,0,0,36,13
28.242752420017496,0,505,56,67,96,98,0,0,0,0,1593,1950,0,0,29,12
29.242826181987766,0,515,51,65,94,96,0,0,0,0,1593,1965,0,0,1,1
30.24290068098344,0,450,61,68,94,100,0,0,0,0,1593,1740,0,0,46,11
31.24297971499618,0,482,57,68,95,99,0,0,0,0,1593,1845,0,0,35,13
32.24307020299602,0,559,59,68,98,100,0,0,0,0,1593,1860,0,0,29,10
33.24314364598831,0,555,62,68,97,100,0,0,0,0,1593,1815,0,0,38,13
34.243199887976516,0,460,62,68,95,97,0,0,0,0,1593,1785,0,0,41,13
35.243274451000616,0,596,64,68,98,97,0,0,0,0,1593,1710,0,0,34,11
36.243345675000455,0,590,58,69,86,92,0,0,0,0,1593,1965,0,0,29,9
